eventId,subEventName,tags,playerId,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,x1,y1,x2,y2
1,Air duel,"['Won', 'Accurate']",Youn\u00e8s Belhanda,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,56.86951399999998,Air duel,259478192,60,37,68.0,48.0
1,Air duel,"['Lost', 'Not accurate']",Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,57.0422709999998,Air duel,259478167,40,63,32.0,52.0
8,Head pass,['Accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,58.14862300000004,Head pass,259478168,32,52,46.0,47.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,59.232050999999956,Ground loose ball duel,259478169,46,47,51.0,47.0
8,Launch,['Accurate'],Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,60.14331200000015,Launch,259478194,49,53,54.0,53.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Khalid Bouta\u00efb,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,61.47200699999985,Ground loose ball duel,259478196,54,53,67.0,54.0
1,Air duel,"['Won', 'Accurate']",William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,61.72453600000017,Air duel,259478170,33,46,43.0,42.0
8,Simple pass,['Not accurate'],Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,63.568847000000005,Simple pass,259478171,43,42,49.0,34.0
8,Simple pass,['Accurate'],Nabil Dirar,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,63.99660899999981,Simple pass,259478202,51,66,56.0,56.0
1,Ground attacking duel,"['Lost', 'Not accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,65.57110000000011,Ground attacking duel,259478203,56,56,58.0,55.0
1,Ground defending duel,"['Won', 'Accurate']",Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,65.75220300000001,Ground defending duel,259478172,44,44,42.0,45.0
8,Simple pass,['Accurate'],Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,66.32809399999996,Simple pass,259478173,42,45,47.0,38.0
8,Simple pass,['Accurate'],Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,66.82976400000007,Simple pass,259478174,47,38,48.0,44.0
7,Acceleration,['Not accurate'],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,68.08257599999979,Acceleration,259478175,48,44,71.0,38.0
1,Ground defending duel,"['Lost', 'Not accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,70.75996600000008,Ground defending duel,259478206,29,62,27.0,45.0
8,Simple pass,['Accurate'],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,71.3789539999998,Simple pass,259478176,73,55,68.0,70.0
7,Acceleration,['Accurate'],Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,72.89559000000008,Acceleration,259478177,68,70,94.0,87.0
8,Simple pass,['Accurate'],Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,79.51063000000022,Simple pass,259478179,94,87,71.0,91.0
8,Simple pass,['Accurate'],C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,82.07952100000011,Simple pass,259478180,71,91,56.0,91.0
8,High pass,['Accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,86.29390199999989,High pass,259478181,56,91,68.0,38.0
1,Air duel,"['Won', 'Accurate']",Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,88.24557000000004,Air duel,259478182,68,38,74.0,27.0
1,Air duel,"['Lost', 'Not accurate']",Nabil Dirar,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,88.32620600000018,Air duel,259478209,32,62,26.0,73.0
1,Air duel,"['Lost', 'Not accurate']",Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,89.90137499999992,Air duel,259478210,26,73,17.0,59.0
1,Air duel,"['Won', 'Accurate']",Cristiano Ronaldo dos Santos Aveiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,90.22647099999995,Air duel,259478183,74,27,83.0,41.0
7,Touch,[],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,92.35695600000008,Touch,259478184,83,41,87.0,39.0
7,Clearance,['Not accurate'],Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,93.04697100000021,Clearance,259478212,13,61,0.0,72.0
3,Corner,['Accurate'],Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Free Kick,Portugal,2H,128.65997900000002,Corner,259478187,100,0,88.0,17.0
8,Cross,"['Key pass', 'Right foot', 'High', 'Accurate']",Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,129.913415,Cross,259478189,88,17,92.0,50.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Manuel Marouan da Costa Trinidade,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,130.4691939999998,Ground loose ball duel,259478215,8,50,9.0,46.0
1,Air duel,"['Won', 'Accurate']",Nabil Dirar,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,131.30563100000018,Air duel,259478214,9,46,11.0,41.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Jos\u00e9 Miguel da Rocha Fonte,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,131.30563100000018,Ground loose ball duel,259479228,92,50,91.0,54.0
2,Foul,[],Jos\u00e9 Miguel da Rocha Fonte,"Portugal - Morocco, 1 - 0",Foul,Portugal,2H,132.14105999999992,Foul,259479229,89,59,91.0,54.0
3,Free Kick,['Accurate'],Munir Mohand Mohamedi,"Portugal - Morocco, 1 - 0",Free Kick,Morocco,2H,148.42189499999995,Free Kick,259478216,10,50,4.0,50.0
8,Simple pass,['Accurate'],Munir Mohand Mohamedi,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,150.6518369999999,Simple pass,259478217,4,50,17.0,74.0
8,Simple pass,['Accurate'],Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,153.6695880000002,Simple pass,259478218,17,74,32.0,75.0
8,Simple pass,['Accurate'],Youn\u00e8s Belhanda,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,156.37494000000015,Simple pass,259478219,32,75,36.0,97.0
8,Simple pass,['Accurate'],Nabil Dirar,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,159.3922819999998,Simple pass,259478220,36,97,70.0,95.0
1,Ground defending duel,"['Take on left', 'Lost', 'Not accurate']",Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,162.2489559999999,Ground defending duel,259478193,30,5,16.0,3.0
1,Ground attacking duel,"['Take on right', 'Won', 'Accurate']",Nordin Amrabat,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,163.09031499999992,Ground attacking duel,259478222,70,95,84.0,97.0
7,Touch,[],Nordin Amrabat,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,164.65584500000023,Touch,259478224,84,97,78.0,94.0
7,Clearance,['Not accurate'],Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,165.25388199999998,Clearance,259478198,22,6,17.0,0.0
3,Throw in,['Accurate'],Nordin Amrabat,"Portugal - Morocco, 1 - 0",Free Kick,Morocco,2H,168.12932199999977,Throw in,259478225,90,100,98.0,76.0
8,Cross,"['Right foot', 'High', 'Accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,169.8041760000001,Cross,259478226,98,76,81.0,40.0
7,Touch,[],C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,173.8373230000002,Touch,259478199,14,61,19.0,60.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Hakim Ziyech,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,174.37915999999996,Ground loose ball duel,259478227,81,40,76.0,8.0
1,Ground loose ball duel,"['Won', 'Accurate']",C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,174.81062199999997,Ground loose ball duel,259478200,19,60,24.0,92.0
7,Clearance,['Not accurate'],Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,178.7796739999999,Clearance,259478201,24,92,32.0,100.0
3,Throw in,['Accurate'],Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Free Kick,Morocco,2H,184.94729700000016,Throw in,259478230,61,0,57.0,27.0
8,High pass,['Accurate'],Manuel Marouan da Costa Trinidade,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,190.36361699999998,High pass,259478231,57,27,84.0,15.0
1,Air duel,"['Won', 'Accurate']",Khalid Bouta\u00efb,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,192.32052199999998,Air duel,259478232,84,15,94.0,10.0
1,Air duel,"['Lost', 'Not accurate']",C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,192.92439000000013,Air duel,259478278,16,85,6.0,90.0
1,Ground attacking duel,"['Won', 'Accurate']",Achraf Hakimi Mouh,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,196.97937000000002,Ground attacking duel,259478233,94,10,95.0,7.0
8,Simple pass,['Accurate'],Achraf Hakimi Mouh,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,198.13753799999995,Simple pass,259478234,95,7,95.0,5.0
1,Ground defending duel,"['Lost', 'Not accurate']",C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,198.25907599999982,Ground defending duel,259478279,6,90,5.0,95.0
7,Touch,[],Hakim Ziyech,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,198.8603109999999,Touch,259478235,95,5,90.0,0.0
3,Throw in,['Accurate'],C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Free Kick,Portugal,2H,210.1239599999999,Throw in,259478281,17,100,32.0,85.0
1,Ground defending duel,"['Anticipated', 'Won', 'Accurate']",Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,212.22977300000002,Ground defending duel,259478237,68,15,66.0,9.0
1,Ground attacking duel,"['Anticipation', 'Lost', 'Not accurate']",Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,213.0751479999999,Ground attacking duel,259478282,32,85,34.0,91.0
8,Simple pass,['Not accurate'],Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,213.19477099999995,Simple pass,259478238,66,9,76.0,25.0
8,Launch,['Accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,214.2356749999999,Launch,259478284,24,75,41.0,70.0
1,Ground loose ball duel,"['Won', 'Accurate']",Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,215.84388099999978,Ground loose ball duel,259478239,59,30,56.0,30.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Cristiano Ronaldo dos Santos Aveiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,215.8547020000001,Ground loose ball duel,259478285,41,70,44.0,70.0
8,Head pass,['Accurate'],Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,216.56166399999984,Head pass,259478240,56,30,71.0,29.0
1,Ground loose ball duel,"['Won', 'Accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,217.99043600000005,Ground loose ball duel,259478241,71,29,76.0,32.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,218.27879699999994,Ground loose ball duel,259478286,29,71,24.0,68.0
7,Touch,['Missed ball'],Youn\u00e8s Belhanda,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,218.55199300000004,Touch,259478245,76,32,73.0,29.0
1,Ground loose ball duel,"['Won', 'Accurate']",William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,219.1396709999999,Ground loose ball duel,259478287,27,71,27.0,69.0
8,Head pass,['Not accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,220.169981,Head pass,259478288,27,69,29.0,86.0
7,Touch,[],Hakim Ziyech,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,220.56036200000017,Touch,259478242,71,14,73.0,25.0
8,Simple pass,['Accurate'],Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,222.2836729999999,Simple pass,259478243,73,25,73.0,20.0
1,Ground defending duel,"['Neutral', 'Accurate']",Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,222.7903510000001,Ground defending duel,259478289,27,80,27.0,76.0
7,Touch,['Missed ball'],Youn\u00e8s Belhanda,"Portugal - Morocco, 1 - 0",Others on the ball,Morocco,2H,223.1150859999998,Touch,259478244,73,24,79.0,21.0
8,Launch,['Not accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,224.066648,Launch,259478290,21,79,65.0,85.0
8,High pass,"['Through', 'Not accurate']",Manuel Marouan da Costa Trinidade,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,231.9659459999998,High pass,259478246,35,15,91.0,37.0
8,High pass,['Accurate'],Rui Pedro dos Santos Patr\u00edcio,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,240.1601770000002,High pass,259478291,9,63,32.0,5.0
8,Simple pass,['Accurate'],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,245.42733399999997,Simple pass,259478292,32,5,30.0,18.0
8,Simple pass,['Accurate'],Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,246.43667199999982,Simple pass,259478293,30,18,35.0,6.0
8,Simple pass,['Accurate'],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,249.43401399999993,Simple pass,259478294,35,6,32.0,18.0
8,Simple pass,['Accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,251.11128899999994,Simple pass,259478295,32,18,12.0,17.0
8,Simple pass,['Accurate'],Jos\u00e9 Miguel da Rocha Fonte,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,253.32888300000013,Simple pass,259478296,12,17,10.0,52.0
8,High pass,['Accurate'],Rui Pedro dos Santos Patr\u00edcio,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,256.9880119999998,High pass,259478298,10,52,36.0,93.0
1,Ground defending duel,"['Lost', 'Not accurate']",Hakim Ziyech,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,260.9337810000002,Ground defending duel,259478250,64,7,59.0,7.0
1,Ground attacking duel,"['Won', 'Accurate']",C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,261.031919,Ground attacking duel,259478299,36,93,41.0,93.0
2,Foul,[],Hakim Ziyech,"Portugal - Morocco, 1 - 0",Foul,Morocco,2H,263.13424799999984,Foul,259478251,59,7,64.0,7.0
3,Free Kick,['Accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Free Kick,Portugal,2H,281.340056,Free Kick,259478300,35,85,72.0,8.0
7,Touch,[],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,285.8181760000002,Touch,259478302,72,8,69.0,31.0
8,Simple pass,['Accurate'],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,288.69039699999985,Simple pass,259478303,69,31,73.0,47.0
1,Ground attacking duel,"['Lost', 'Not accurate']",Cristiano Ronaldo dos Santos Aveiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,290.07828100000006,Ground attacking duel,259478308,73,47,70.0,48.0
1,Ground defending duel,"['Won', 'Accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,290.1502150000001,Ground defending duel,259478253,27,53,30.0,52.0
1,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",Manuel Marouan da Costa Trinidade,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,291.6956519999999,Ground attacking duel,259478254,30,52,36.0,32.0
1,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,292.1775889999999,Ground defending duel,259478311,70,48,64.0,68.0
8,Simple pass,['Accurate'],Manuel Marouan da Costa Trinidade,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,294.69229799999994,Simple pass,259478257,36,32,68.0,40.0
1,Ground loose ball duel,"['Won', 'Accurate']",Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,296.4171919999999,Ground loose ball duel,259478312,32,60,17.0,51.0
8,Simple pass,['Accurate'],Rui Pedro dos Santos Patr\u00edcio,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,300.87412099999983,Simple pass,259478315,17,51,27.0,48.0
8,Simple pass,['Accurate'],Jos\u00e9 Miguel da Rocha Fonte,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,304.00830399999995,Simple pass,259478316,27,48,31.0,71.0
8,Simple pass,['Accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,306.6496649999999,Simple pass,259478317,31,71,47.0,74.0
8,Simple pass,['Accurate'],Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,308.1057430000001,Simple pass,259478318,47,74,51.0,90.0
8,Simple pass,['Accurate'],C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,309.5071680000001,Simple pass,259478320,51,90,57.0,68.0
1,Ground defending duel,"['Sliding tackle', 'Lost', 'Not accurate']",Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,311.9840140000001,Ground defending duel,259478259,43,32,46.0,30.0
1,Ground attacking duel,"['Won', 'Accurate']",Cristiano Ronaldo dos Santos Aveiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,312.2847230000002,Ground attacking duel,259478322,57,68,54.0,70.0
2,Foul,[],Medhi Amine El Mouttaqi Benatia,"Portugal - Morocco, 1 - 0",Foul,Morocco,2H,313.7968340000002,Foul,259478260,46,30,43.0,32.0
3,Free Kick,['Accurate'],Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Free Kick,Portugal,2H,315.6225199999999,Free Kick,259478324,56,62,74.0,28.0
8,Smart pass,['Accurate'],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,320.11115900000004,Smart pass,259478327,74,28,94.0,34.0
8,Simple pass,['Accurate'],Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,323.59976400000005,Simple pass,259478331,94,34,87.0,34.0
8,Simple pass,"['Key pass', 'Accurate']",Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,325.07332099999985,Simple pass,259478334,87,34,86.0,64.0
10,Shot,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",Cristiano Ronaldo dos Santos Aveiro,"Portugal - Morocco, 1 - 0",Shot,Portugal,2H,326.5890129999998,Shot,259478335,86,64,0.0,0.0
3,Goal kick,[],Munir Mohand Mohamedi,"Portugal - Morocco, 1 - 0",Free Kick,Morocco,2H,356.1128859999999,Goal kick,259478266,100,100,67.0,36.0
1,Air duel,"['Lost', 'Not accurate']",Khalid Bouta\u00efb,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,357.08655,Air duel,259478267,67,36,59.0,44.0
1,Air duel,"['Won', 'Accurate']",Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,357.46764600000006,Air duel,259478338,33,64,41.0,56.0
1,Air duel,"['Lost', 'Not accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,358.27682400000003,Air duel,259478268,59,44,65.0,25.0
1,Air duel,"['Won', 'Accurate']",Jo\u00e3o M\u00e1rio Naval da Costa Eduardo ,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,358.7704450000001,Air duel,259478340,41,56,35.0,75.0
8,Simple pass,['Accurate'],Jo\u00e3o Filipe Iria Santos Moutinho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,360.5250719999999,Simple pass,259478341,35,75,42.0,85.0
1,Ground defending duel,"['Sliding tackle', 'Lost', 'Not accurate']",Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,361.3411249999999,Ground defending duel,259478269,58,15,54.0,14.0
1,Ground attacking duel,"['Won', 'Accurate']",Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,361.7154740000001,Ground attacking duel,259478342,42,85,46.0,86.0
2,Foul,[],Karim El Ahmadi Al Aroos,"Portugal - Morocco, 1 - 0",Foul,Morocco,2H,363.10250700000006,Foul,259478270,54,14,58.0,15.0
3,Free Kick,['Accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Free Kick,Portugal,2H,374.0770900000002,Free Kick,259478344,40,85,56.0,18.0
8,Simple pass,['Accurate'],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,377.6813470000002,Simple pass,259478345,56,18,61.0,10.0
8,Simple pass,['Accurate'],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,380.8351499999999,Simple pass,259478347,61,10,53.0,16.0
8,High pass,['Not accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,383.7925019999998,High pass,259478350,53,16,100.0,25.0
3,Goal kick,[],Munir Mohand Mohamedi,"Portugal - Morocco, 1 - 0",Free Kick,Morocco,2H,393.8985710000002,Goal kick,259478273,100,100,23.0,97.0
8,Simple pass,['Accurate'],Nabil Dirar,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,397.1698919999999,Simple pass,259478274,23,97,48.0,95.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Nordin Amrabat,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,399.6290049999998,Ground attacking duel,259478275,48,95,48.0,95.0
1,Ground defending duel,"['Neutral', 'Accurate']",Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Duel,Portugal,2H,399.92788500000006,Ground defending duel,259478353,52,5,52.0,5.0
8,Simple pass,['Accurate'],Nordin Amrabat,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,402.7358260000001,Simple pass,259478276,48,95,42.0,98.0
8,Simple pass,['Not accurate'],Nabil Dirar,"Portugal - Morocco, 1 - 0",Pass,Morocco,2H,405.5463719999998,Simple pass,259478277,42,98,48.0,84.0
8,Simple pass,['Accurate'],Rapha\u00ebl Adelino Jos\u00e9 Guerreiro,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,408.3171900000002,Simple pass,259478355,52,16,52.0,6.0
8,Simple pass,['Accurate'],Gon\u00e7alo Manuel Ganchinho Guedes,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,411.6209600000002,Simple pass,259478358,52,6,24.0,20.0
8,Simple pass,['Accurate'],Jos\u00e9 Miguel da Rocha Fonte,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,415.1636830000002,Simple pass,259478359,24,20,31.0,60.0
8,Simple pass,['Accurate'],Kl\u00e9per Laveran Lima Ferreira,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,418.2818940000002,Simple pass,259478360,31,60,30.0,92.0
8,Simple pass,['Accurate'],C\u00e9dric Ricardo Alves Soares,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,421.4439819999998,Simple pass,259478361,30,92,45.0,67.0
8,Simple pass,['Accurate'],William Silva de Carvalho,"Portugal - Morocco, 1 - 0",Pass,Portugal,2H,423.734876,Simple pass,259478363,45,67,65.0,87.0
7,Touch,[],Bernardo Mota Veiga de Carvalho e Silva,"Portugal - Morocco, 1 - 0",Others on the ball,Portugal,2H,425.51159099999995,Touch,259478365,65,87,41.0,82.0
1,Ground defending duel,"['Lost', 'Not accurate']",Mbark Boussoufa,"Portugal - Morocco, 1 - 0",Duel,Morocco,2H,427.91860799999995,Ground defending duel,259478297,59,18,55.0,16.0
